MouseID,Generation,Cohort,JobGroup,BWDay,HID,LHID,Diet,EN,Coat,Status,DOB,DOE,COE,SurvDays,Died,AnimalComments,CAST
DO-AL-0146,G27,G27W2,G27W2D1,Monday,6301,6301,AL,R,white,Dead,7/18/17,5/31/18,Failed to Recover (FTR),317,TRUE,NA,TRUE
DO-2D-4016,G22,G22W1,G22W1D2,Monday,3313,3313,2D,3L,other,Dead,2/9/16,5/29/18,Found Dead (FD),840,TRUE,3LEN,FALSE
DO-2D-4030,G22,G22W2,G22W2D2,Monday,3398,3398,2D,2L,other,Dead,3/1/16,5/29/18,Found Dead (FD),819,TRUE,2LEN,FALSE
DO-2D-4047,G23,G23W1,G23W1D2,Tuesday,4115,4115,2D,3R,black,Dead,5/31/16,5/29/18,Found Dead (FD),728,TRUE,"3REN,Hind Limb paralysis - Gave gel cup
",TRUE
DO-AL-0014,G22,G22W1,G22W1D1,Monday,3298,3298,AL,2L,white,Dead,2/9/16,5/29/18,Found Dead (FD),840,TRUE,"2LEN, DNR during Bleed
",FALSE
DO-AL-0046,G23,G23W1,G23W1D1,Tuesday,4105,4105,AL,2L,other,Dead,5/31/16,5/28/18,Found Dead (FD),727,TRUE,2LEN,TRUE
DO-20-1024,G22,G22W2,G22W2D1,Monday,3391,3391,20,3L,black,Dead,3/1/16,5/24/18,Found Dead (FD),814,TRUE,dietgel cup in pen 6/8/18-6/11/18,FALSE
DO-1D-3029,G22,G22W2,G22W2D2,Monday,3396,3396,1D,2R,other,Dead,3/1/16,5/22/18,Found Dead (FD),812,TRUE,2REN,TRUE
DO-2D-4067,G24,G24W1,G24W1D2,Wednesday,4978,4978,2D,L,white,Dead,9/20/16,5/21/18,Found Dead (FD),608,TRUE,"LEN,slight tremor 7/18/17
",FALSE
DO-AL-0054,G23,G23W2,G23W2D1,Tuesday,4332,4332,AL,2L,other,Dead,6/21/16,5/18/18,Found Dead (FD),696,TRUE,2LEN,FALSE
DO-AL-0056,G23,G23W2,G23W2D1,Tuesday,4332,4332,AL,3L,other,Dead,6/21/16,5/18/18,Found Dead (FD),696,TRUE,3LEN,TRUE
DO-20-1011,G22,G22W1,G22W1D1,Monday,3300,3300,20,L,other,Dead,2/9/16,5/16/18,Found Dead (FD),827,TRUE,LEN,TRUE
DO-2D-4093,G24,G24W2,G24W2D2,Wednesday,5096,5096,2D,2R,other,Dead,10/4/16,5/16/18,Found Dead (FD),589,TRUE,"2R
S7170554-6",TRUE
DO-40-2034,G23,G23W1,G23W1D1,Tuesday,4108,4108,40,R,other,Dead,5/31/16,5/14/18,Found Dead (FD),713,TRUE,"REN
thin/hunched 1/3/17
",TRUE
DO-AL-0006,G22,G22W1,G22W1D1,Monday,3297,3297,AL,2L,other,Dead,2/9/16,5/14/18,Found Dead (FD),825,TRUE,2LEN,FALSE
DO-AL-0010,G22,G22W1,G22W1D1,Monday,3298,3298,AL,R,other,Dead,2/9/16,5/14/18,Found Dead (FD),825,TRUE,"REN
SCO-72-11/30/2017-Left Eye damage
damaged - cloudy left eye/ Ascites 6/19/17/ Case 65/ SCO 72-Mild Other(Eye Damage) 11/30/17-
",TRUE
DO-2D-4031,G22,G22W2,G22W2D2,Monday,3398,3398,2D,3R,other,Dead,3/1/16,5/10/18,Found Dead (FD),800,TRUE,3REN,FALSE
DO-40-2109,G26,G26W1,G26W1D2,Thursday,5841,5841,40,2R,other,Dead,3/21/17,5/10/18,Found Dead (FD),415,TRUE,2R,TRUE
DO-AL-0055,G23,G23W2,G23W2D1,Tuesday,4332,4332,AL,3R,other,Dead,6/21/16,5/9/18,Euthanized Sick (ES),687,TRUE,3REN,FALSE
DO-40-2037,G23,G23W1,G23W1D1,Tuesday,4108,4108,40,2R,other,Dead,5/31/16,5/8/18,Found Dead (FD),707,TRUE,2REN,FALSE
DO-2D-4135,G27,G27W1,G27W1D2,Monday,6190,6190,2D,2R1L,other,Dead,6/27/17,5/7/18,Found Dead (FD),314,TRUE,NA,FALSE
DO-20-1083,G24,G24W2,G24W2D1,Wednesday,5078,5078,20,L,other,Dead,10/4/16,5/2/18,Found Dead (FD),575,TRUE,"L
S7170560-8",FALSE
DO-2D-4065,G24,G24W1,G24W1D2,Wednesday,4978,4978,2D,N,white,Dead,9/20/16,5/2/18,Found Dead (FD),589,TRUE,NEN,FALSE
DO-40-2082,G24,G24W2,G24W2D1,Wednesday,5085,5085,40,R,other,Dead,10/4/16,5/2/18,Found Dead (FD),575,TRUE,"R
S7170557-8",FALSE
DO-1D-3013,G22,G22W1,G22W1D2,Monday,3311,3311,1D,2R,white,Dead,2/9/16,4/30/18,Found Dead (FD),811,TRUE,235-B8-2019-Moderate Derm on dorsal neck-10/11/19-,FALSE
DO-1D-3020,G22,G22W2,G22W2D2,Monday,3395,3395,1D,B,other,Dead,3/1/16,4/30/18,Found Dead (FD),790,TRUE,"BEN
color drained out of ears,paws, and tail(chalky in appearance) 4/12/18",TRUE
DO-2D-4120,G26,G26W2,G26W2D2,Thursday,5886,5886,2D,3L,other,Dead,4/11/17,4/30/18,Found Dead (FD),384,TRUE,"3L
distended abdomen, ruffled fur,  color drained out of feet and tail, BCS1 4/19/18",TRUE
DO-AL-0063,G23,G23W2,G23W2D1,Tuesday,4333,4333,AL,3R,other,Dead,6/21/16,4/30/18,Found Dead (FD),678,TRUE,3REN. Changed death date from 5/2/18 to 4/30/18 to coincide with testing records. HJS,FALSE
DO-20-1096,G24,G24W2,G24W2D1,Wednesday,5082,5082,20,3L,black,Dead,10/4/16,4/24/18,Found Dead (FD),567,TRUE,"3L
S7170559-8",FALSE
DO-40-2005,G22,G22W1,G22W1D1,Monday,3302,3302,40,2R,other,Dead,2/9/16,4/23/18,Found Dead (FD),804,TRUE,2REN,NA
DO-2D-4056,G23,G23W2,G23W2D2,Tuesday,4334,4334,2D,3L,other,Dead,6/21/16,4/20/18,Found Dead (FD),668,TRUE,3L,FALSE
DO-AL-0113,G26,G26W2,G26W2D1,Thursday,5878,5878,AL,N,white,Dead,4/11/17,4/20/18,Found Dead (FD),374,TRUE,"N, lumpy mass on ventral thoracic area, lethargic, piloerection 4/10/18
",TRUE
DO-1D-3105,G26,G26W1,G26W1D2,Thursday,5843,5843,1D,N,white,Dead,3/21/17,4/19/18,Found Dead (FD),394,TRUE,N,FALSE
DO-AL-0041,G23,G23W1,G23W1D1,Tuesday,4105,4105,AL,N,other,Dead,5/31/16,4/19/18,Found Dead (FD),688,TRUE,labored breathing noted before acoustic startle testing by MNBF 4/19/18,FALSE
DO-20-1080,G24,G24W1,G24W1D1,Wednesday,4973,4973,20,3L,black,Dead,9/13/16,4/18/18,Found Dead (FD),582,TRUE,"3LEN
lethargic, piloerection, kyphosis, colorloss in tail and feet 4/11/18",TRUE
DO-AL-0048,G23,G23W1,G23W1D1,Tuesday,4105,4105,AL,3L,other,Dead,5/31/16,4/16/18,Found Dead (FD),685,TRUE,"3LEN
FD on day of spont alt testing done by MNBF- body not saved",FALSE
DO-1D-3077,G24,G24W1,G24W1D2,Wednesday,4977,4977,1D,2R,other,Dead,9/20/16,4/11/18,Found Dead (FD),568,TRUE,2REN,FALSE
DO-1D-3147,G27,G27W2,G27W2D2,Monday,6307,6307,1D,L,other,Dead,7/18/17,4/11/18,Found Dead (FD),267,TRUE,NA,FALSE
DO-2D-4066,G24,G24W1,G24W1D2,Wednesday,4978,4978,2D,R,white,Dead,9/20/16,4/11/18,Found Dead (FD),568,TRUE,REN,FALSE
DO-20-1043,G23,G23W1,G23W1D1,Tuesday,4107,4107,20,L,other,Dead,5/31/16,4/6/18,Found Dead (FD),675,TRUE,"LEN
hind limb paralysis 4/3/18
 no tail left on carcass",FALSE
DO-1D-3099,G26,G26W1,G26W1D2,Thursday,5842,5842,1D,L,other,Dead,3/21/17,4/5/18,Found Dead (FD),380,TRUE,L,FALSE
DO-AL-0065,G24,G24W1,G24W1D1,Wednesday,4968,4968,AL,N,white,Dead,9/20/16,4/4/18,Found Dead (FD),561,TRUE,"NEN
FD by CLAM",TRUE
DO-1D-3041,G23,G23W1,G23W1D2,Tuesday,4113,4113,1D,N,white,Dead,5/31/16,3/30/18,Accidental Death (AD),668,FALSE,NEN,FALSE
DO-40-2054,G23,G23W2,G23W2D1,Tuesday,4338,4338,40,2L,black,Dead,6/21/16,3/27/18,Found Dead (FD),644,TRUE,"2LEN
cloudy R eye
",FALSE
DO-2D-4007,G22,G22W1,G22W1D2,Monday,3312,3312,2D,3R,other,Dead,2/9/16,3/21/18,Found Dead (FD),771,TRUE,3REN,FALSE
DO-20-1091,G24,G24W2,G24W2D1,Wednesday,5082,5082,20,L,other,Dead,10/4/16,3/20/18,Found Dead (FD),532,TRUE,"L
S7170559-8",FALSE
DO-1D-3030,G22,G22W2,G22W2D2,Monday,3396,3396,1D,2L,black,Dead,3/1/16,3/19/18,Found Dead (FD),748,TRUE,"2LEN
distended abdomen, prominent backbone 3/5/18
",FALSE
DO-1D-3042,G23,G23W1,G23W1D2,Tuesday,4113,4113,1D,R,white,Dead,5/31/16,3/13/18,Found Dead (FD),651,TRUE,REN,TRUE
DO-1D-3082,G24,G24W2,G24W2D2,Wednesday,5093,5093,1D,R,white,Dead,10/4/16,3/13/18,Found Dead (FD),525,TRUE,"R
S7170558-8",NA
DO-40-2161,G28,G28W1,G28W1D1,Tuesday,6473,6473,40,N,white,Dead,9/19/17,3/13/18,Missing (MSG),175,TRUE,NA,FALSE
DO-AL-0020,G22,G22W2,G22W2D1,Monday,3389,3389,AL,B,other,Dead,3/1/16,3/12/18,Found Dead (FD),741,TRUE,"BEN,
ruffled fur, lethargic, BCS 1 3/5/18
",FALSE
DO-20-1021,G22,G22W2,G22W2D1,Monday,3391,3391,20,2R,other,Dead,3/1/16,3/9/18,Found Dead (FD),738,TRUE,"2REN, vaginal bleeding 1/16/18 unstable gait, ruffled fur, kyphosis, labored breathing, BCS1 3/5/18
",FALSE
DO-40-2106,G26,G26W1,G26W1D2,Thursday,5841,5841,40,R,white,Dead,3/21/17,3/9/18,Euthanized Sick (ES),353,TRUE,R,FALSE
DO-AL-0124,G26,G26W2,G26W2D1,Thursday,5879,5879,AL,B,other,Dead,4/11/17,3/9/18,Found Dead (FD),332,TRUE,B,TRUE
DO-AL-0002,G22,G22W1,G22W1D1,Monday,3297,3297,AL,R,other,Dead,2/9/16,3/5/18,Found Dead (FD),755,TRUE,"REN distended abdomen(but otherwise healthy) 5/1/17 small tumor like mass on rear leg 4/5/18
",TRUE
DO-1D-3018,G22,G22W2,G22W2D2,Monday,3395,3395,1D,R,other,Dead,3/1/16,3/1/18,Found Dead (FD),730,TRUE,REN,FALSE
DO-40-2006,G22,G22W1,G22W1D1,Monday,3302,3302,40,2L,other,Dead,2/9/16,2/28/18,Found Dead (FD),750,TRUE,2LEN,FALSE
DO-1D-3064,G23,G23W2,G23W2D2,Tuesday,4341,4341,1D,3L,black,Dead,6/21/16,2/26/18,Missing (MSG),615,TRUE,3LEN,FALSE
DO-1D-3144,G27,G27W1,G27W1D2,Monday,6189,6189,1D,3L,other,Dead,6/27/17,2/26/18,Missing (MSG),244,TRUE,"cloudy R eye 12/12/18., BCS 1, ruffled fur, kyphosis 2/19/18
",TRUE
DO-40-2021,G22,G22W2,G22W2D1,Monday,3393,3393,40,2R,other,Dead,3/1/16,2/26/18,Found Dead (FD),727,TRUE,2REN,FALSE
DO-AL-0087,G24,G24W2,G24W2D1,Wednesday,5076,5076,AL,3R,black,Dead,10/4/16,2/26/18,Found Dead (FD),510,TRUE,"3R
S7170558-8",FALSE
DO-20-1030,G22,G22W2,G22W2D1,Monday,3392,3392,20,2L,other,Dead,3/1/16,2/22/18,Found Dead (FD),723,TRUE,2LEN,FALSE
DO-40-2104,G26,G26W1,G26W1D1,Thursday,5840,5840,40,3L,other,Dead,3/21/17,2/22/18,Found Dead (FD),338,TRUE,"3L,9/22/2017-Small R eye",TRUE
DO-40-2163,G28,G28W1,G28W1D1,Tuesday,6473,6473,40,L,white,Dead,9/19/17,2/21/18,Found Dead (FD),155,TRUE,NA,FALSE
DO-1D-3085,G24,G24W2,G24W2D2,Wednesday,5093,5093,1D,2R,other,Dead,10/4/16,2/20/18,Found Dead (FD),504,TRUE,"2R
S7170558-8",TRUE
DO-20-1035,G23,G23W1,G23W1D1,Tuesday,4106,4106,20,L,white,Dead,5/31/16,2/20/18,Found Dead (FD),630,TRUE,LEN,FALSE
DO-AL-0018,G22,G22W2,G22W2D1,Monday,3389,3389,AL,R,other,Dead,3/1/16,2/19/18,Found Dead (FD),720,TRUE,"REN, diarrhea 6/26/2017
",FALSE
DO-AL-0029,G22,G22W2,G22W2D1,Monday,3390,3390,AL,2R,other,Dead,3/1/16,2/19/18,Found Dead (FD),720,TRUE,2REN,FALSE
DO-AL-0168,G28,G28W1,G28W1D1,Tuesday,6469,6469,AL,3L,black,Dead,9/19/17,2/16/18,Missing (MSG),150,TRUE,NA,NA
DO-2D-4126,G26,G26W2,G26W2D2,Thursday,5887,5887,2D,2L,other,Dead,4/11/17,2/15/18,Missing (MSG),310,TRUE,2L,FALSE
DO-2D-4055,G23,G23W2,G23W2D2,Tuesday,4334,4334,2D,3R,other,Dead,6/21/16,2/14/18,Found Dead (FD),603,TRUE,3R,FALSE
DO-AL-0049,G23,G23W2,G23W2D1,Tuesday,4332,4332,AL,N,white,Dead,6/21/16,2/14/18,Found Dead (FD),603,TRUE,"NEN, from S7117527-8
",TRUE
DO-1D-3150,G27,G27W2,G27W2D2,Monday,6307,6307,1D,2L,other,Dead,7/18/17,2/10/18,Found Dead (FD),207,TRUE,Found Dead in Promethion,FALSE
DO-20-1007,G22,G22W1,G22W1D1,Monday,3299,3299,20,3R,other,Dead,2/9/16,2/10/18,Found Dead (FD),732,TRUE,3REN,FALSE
DO-2D-4029,G22,G22W2,G22W2D2,Monday,3398,3398,2D,2R,other,Dead,3/1/16,2/5/18,Missing (MSG),706,TRUE,2REN,FALSE
DO-AL-0035,G23,G23W1,G23W1D1,Tuesday,4104,4104,AL,L,other,Dead,5/31/16,1/30/18,Missing (MSG),609,TRUE,LEN,FALSE
DO-AL-0151,G27,G27W2,G27W2D1,Monday,6301,6301,AL,3R,black,Dead,7/18/17,1/30/18,Found Dead (FD),196,TRUE,"not a lot of tail , no tail left",FALSE
DO-40-2015,G22,G22W1,G22W1D2,Monday,3303,3303,40,3R,other,Dead,2/9/16,1/29/18,Found Dead (FD),720,TRUE,"3REN, Tail was chewed off 
",FALSE
DO-AL-0070,G24,G24W1,G24W1D1,Wednesday,4968,4968,AL,2L,other,Dead,9/20/16,1/24/18,Found Dead (FD),491,TRUE,"2LEN, no apparent cause
",TRUE
DO-1D-3002,G22,G22W1,G22W1D2,Monday,3308,3308,1D,R,other,Dead,2/9/16,1/23/18,Mishandled (MSH),714,FALSE,"REN
subdermal lipoma on dorsal neck 2/20/17/ large, distended abdomen 8/28/17
",FALSE
DO-20-1036,G23,G23W1,G23W1D1,Tuesday,4106,4106,20,B,other,Dead,5/31/16,1/16/18,Found Dead (FD),595,TRUE,BEN,FALSE
DO-1D-3032,G22,G22W2,G22W2D2,Monday,3396,3396,1D,3L,black,Dead,3/1/16,1/12/18,Found Dead (FD),682,TRUE,"3LEN
labored breathing, lost use of back legs, gel cup added to pen 11/24/17 bony mass on dorsal neck 12/26/17
",FALSE
DO-2D-4006,G22,G22W1,G22W1D2,Monday,3312,3312,2D,2L,other,Dead,2/9/16,1/12/18,Found Dead (FD),703,TRUE,2LEN,FALSE
DO-AL-0089,G24,G24W2,G24W2D1,Wednesday,5077,5077,AL,N,white,Dead,10/4/16,1/10/18,Found Dead (FD),463,TRUE,"N
S7170555-8",TRUE
DO-1D-3108,G26,G26W1,G26W1D2,Thursday,5843,5843,1D,B,other,Dead,3/21/17,1/3/18,Found Dead (FD),288,TRUE,B,FALSE
DO-AL-0031,G22,G22W2,G22W2D1,Monday,3390,3390,AL,3R,black,Dead,3/1/16,1/2/18,Found Dead (FD),672,TRUE,3REN,FALSE
DO-40-2014,G22,G22W1,G22W1D2,Monday,3303,3303,40,2L,white,Dead,2/9/16,12/28/17,Found Dead (FD),688,TRUE,"2LEN
SCO-14-11/29/2017-Cataract in Right Eye",FALSE
DO-20-1076,G24,G24W1,G24W1D1,Wednesday,4973,4973,20,B,other,Dead,9/13/16,12/27/17,Accidental Death (AD),470,FALSE,"BEN, 10
",TRUE
DO-2D-4025,G22,G22W2,G22W2D2,Monday,3398,3398,2D,N,white,Dead,3/1/16,12/26/17,Missing (MSG),665,TRUE,NEN,FALSE
DO-AL-0093,G24,G24W2,G24W2D1,Wednesday,5077,5077,AL,2R,other,Dead,10/4/16,12/20/17,Found Dead (FD),442,TRUE,"S7170555-8
dietgel cup added to pen 3/9/18-6/11/18",TRUE
DO-1D-3007,G22,G22W1,G22W1D2,Monday,3308,3308,1D,3R,other,Dead,2/9/16,12/15/17,Found Dead (FD),675,TRUE,"3REN
sub-dermal lipoma 1/17/17,kyposis, labored breathing, frail, ""chalky"" appearance to feet and tail, prominent hip and backbone 12/12/17
",TRUE
DO-40-2020,G22,G22W2,G22W2D1,Monday,3393,3393,40,B,other,Dead,3/1/16,12/15/17,Found Dead (FD),654,TRUE,"BEN, 4/10/2017-Proptosis-Both Eyes, large, bulging eyes 4/10/2017, small, frail, prominent backbone 7/17/17
",FALSE
DO-2D-4020,G22,G22W2,G22W2D2,Monday,3397,3397,2D,B,other,Dead,3/1/16,12/13/17,Found Dead (FD),652,TRUE,BEN,FALSE
DO-AL-0039,G23,G23W1,G23W1D1,Tuesday,4104,4104,AL,3R,other,Dead,5/31/16,12/13/17,Found Dead (FD),561,TRUE,3REN,FALSE
DO-40-2112,G26,G26W1,G26W1D2,Thursday,5841,5841,40,3L,other,Dead,3/21/17,12/12/17,Found Dead (FD),266,TRUE,"3L 
SCO-15-11/30/2017-Right Eye damage
R eye damage 9/12/2017,11/30/17-SCO-15
",FALSE
DO-AL-0038,G23,G23W1,G23W1D1,Tuesday,4104,4104,AL,2L,other,Dead,5/31/16,12/12/17,Found Dead (FD),560,TRUE,2LEN,FALSE
DO-AL-0064,G23,G23W2,G23W2D1,Tuesday,4333,4333,AL,3L,other,Dead,6/21/16,12/12/17,Found Dead (FD),539,TRUE,"3LEN
SCO-08-11/29/2017-Right eye damage
damaged right eye 11/7/17, 11/29/17 SCO-8, dragging back legs- looks like parlysis is starting to set in. Gave gel cup 12/5/17 
",FALSE
DO-1D-3004,G22,G22W1,G22W1D2,Monday,3308,3308,1D,B,other,Dead,2/9/16,12/11/17,Found Dead (FD),671,TRUE,"BEN, 4/10/2017-Proptosis-Both eyes,seizures",FALSE
DO-1D-3079,G24,G24W1,G24W1D2,Wednesday,4977,4977,1D,3R,other,Dead,9/20/16,12/11/17,Found Dead (FD),447,TRUE,3REN,FALSE
DO-2D-4153,G27,G27W2,G27W2D2,Monday,6300,6300,2D,N,other,Dead,7/18/17,12/11/17,Found Dead (FD),146,TRUE,NA,FALSE
DO-20-1073,G24,G24W1,G24W1D1,Wednesday,4973,4973,20,N,white,Dead,9/13/16,12/7/17,Accidental Death (AD),450,FALSE,"NEN
found crushed under amber tunnel",FALSE
DO-1D-3012,G22,G22W1,G22W1D2,Monday,3311,3311,1D,B,other,Dead,2/9/16,12/6/17,Found Dead (FD),666,TRUE,"BEN Vagina septa imperforate 11/1/16 ,SCO-17-11/30/2017-Left Eye damage,ruffled fur, huntchy, slow breathing

",FALSE
DO-40-2079,G24,G24W1,G24W1D2,Wednesday,4975,4975,40,3R,other,Dead,9/20/16,12/6/17,Found Dead (FD),442,TRUE,"3REN
small and hunched/ start of a domed skull 11/8/17



",FALSE
DO-1D-3016,G22,G22W1,G22W1D2,Monday,3311,3311,1D,3L,black,Dead,2/9/16,12/4/17,Found Dead (FD),664,TRUE,"3LEN
sub-dermal lipoma on dorsal neck 12/15/16, tremor, lethargic, ruffled fur, labored breathing and dehydrated 11/27/2017
",FALSE
DO-20-1026,G22,G22W2,G22W2D1,Monday,3392,3392,20,R,white,Dead,3/1/16,12/4/17,Found Dead (FD),643,TRUE,"REN, large mass felt in distended abdomen, prominent backbone and hip bones 11/13/17
",TRUE
DO-AL-0073,G24,G24W1,G24W1D1,Wednesday,4969,4969,AL,N,white,Dead,9/20/16,11/30/17,Accidental Death (AD),436,FALSE,"NEN, found crushed under cage cover 
",FALSE
DO-2D-4051,G23,G23W2,G23W2D2,Tuesday,4334,4334,2D,L,other,Dead,6/21/16,11/28/17,Found Dead (FD),525,TRUE,L,FALSE
DO-AL-0016,G22,G22W1,G22W1D1,Monday,3298,3298,AL,3L,black,Dead,2/9/16,11/27/17,Found Dead (FD),657,TRUE,"3LEN, sub dermal lipoma 2/6/17, thick, yellow anal discharge 6/7/17
",FALSE
DO-AL-0023,G22,G22W2,G22W2D1,Monday,3389,3389,AL,3R,black,Dead,3/1/16,11/27/17,Found Dead (FD),636,TRUE,"3REN
severely tight, distended abdomen 9/5/17
",FALSE
DO-2D-4048,G23,G23W1,G23W1D2,Tuesday,4115,4115,2D,3L,black,Dead,5/31/16,11/21/17,Found Dead (FD),539,TRUE,3LEN,FALSE
DO-AL-0015,G22,G22W1,G22W1D1,Monday,3298,3298,AL,3R,white,Dead,2/9/16,11/20/17,Found Dead (FD),650,TRUE,"3REN, sub -dermal lipoma 2/14/17/ two large masses on ventral side above back legs(uterine area), elevated breathing, ruffled fur 9/25/17
",NA
DO-AL-0019,G22,G22W2,G22W2D1,Monday,3389,3389,AL,L,other,Dead,3/1/16,11/20/17,Found Dead (FD),629,TRUE,"LEN

10/17/2016-Missing left eye
10/17/16-damaged - Cloudy left eye
",FALSE
DO-20-1118,G26,G26W2,G26W2D1,Thursday,5880,5880,20,2L,other,Dead,4/11/17,11/16/17,Found Dead (FD),219,TRUE,"2L, low ear notch
",FALSE
DO-1D-3128,G26,G26W2,G26W2D2,Thursday,5885,5885,1D,3L,black,Dead,4/11/17,11/15/17,Found Dead (FD),218,TRUE,"3L
lethargic, frail, BCS1, dehydrated, 11/2/17",TRUE
DO-2D-4021,G22,G22W2,G22W2D2,Monday,3397,3397,2D,2R,other,Dead,3/1/16,11/13/17,Missing (MSG),622,TRUE,2REN,FALSE
DO-2D-4103,G26,G26W1,G26W1D2,Thursday,5844,5844,2D,3R,other,Dead,3/21/17,11/9/17,Found Dead (FD),233,TRUE,3R,FALSE
DO-AL-0032,G22,G22W2,G22W2D1,Monday,3390,3390,AL,3L,black,Dead,3/1/16,10/30/17,Found Dead (FD),608,TRUE,"3LEN
elevated breathing, lethargic, distended abdomen 10/10/17/ kyphosis, ruffled fur, lethargic 10/24/17",TRUE
DO-40-2089,G24,G24W2,G24W2D2,Wednesday,5087,5087,40,N,white,Dead,10/4/16,10/25/17,Found Dead (FD),386,TRUE,"S7170556-8
soft swelling on dorsal neck, BCS4, BARH active, groomed 8/10/17",TRUE
DO-1D-3055,G23,G23W2,G23W2D2,Tuesday,4340,4340,1D,3R,black,Dead,6/21/16,10/24/17,Missing (MSG),490,TRUE,3REN,FALSE
DO-40-2119,G26,G26W2,G26W2D1,Thursday,5882,5882,40,3R,other,Dead,4/11/17,10/18/17,Found Dead (FD),190,TRUE,3R,FALSE
DO-1D-3023,G22,G22W2,G22W2D2,Monday,3395,3395,1D,3R,other,Dead,3/1/16,10/17/17,Found Dead (FD),595,TRUE,"3REN
subdermal lipoma on dorsal neck 3/21/17
",TRUE
DO-20-1016,G22,G22W1,G22W1D1,Monday,3300,3300,20,3L,other,Dead,2/9/16,10/17/17,Found Dead (FD),616,TRUE,"3LEN, found dead- no apparent cause
",FALSE
DO-AL-0120,G26,G26W2,G26W2D1,Thursday,5878,5878,AL,3L,black,Dead,4/11/17,10/12/17,Missing (MSG),184,TRUE,3L,NA
DO-40-2122,G26,G26W2,G26W2D2,Thursday,5883,5883,40,R,white,Dead,4/11/17,10/11/17,Found Dead (FD),183,TRUE,R,FALSE
DO-20-1023,G22,G22W2,G22W2D1,Monday,3391,3391,20,3R,other,Dead,3/1/16,10/10/17,Found Dead (FD),588,TRUE,"3REN, ruffled fur, kyphosis, labored breathing, unhealthy looking 9/25/2017
",FALSE
DO-40-2033,G23,G23W1,G23W1D1,Tuesday,4108,4108,40,N,black,Dead,5/31/16,10/7/17,Found Dead (FD),494,TRUE,"NEN
11/17/2017- Missing Right eye",TRUE
DO-2D-4014,G22,G22W1,G22W1D2,Monday,3313,3313,2D,2L,other,Dead,2/9/16,10/2/17,Found Dead (FD),601,TRUE,"2LEN,seizure
",FALSE
DO-40-2120,G26,G26W2,G26W2D1,Thursday,5882,5882,40,3L,black,Dead,4/11/17,9/21/17,Mishandled (MSH),163,FALSE,"3L
Mishandled during bleed",FALSE
DO-20-1092,G24,G24W2,G24W2D1,Wednesday,5082,5082,20,B,other,Dead,10/4/16,9/18/17,Found Dead (FD),349,TRUE,"B
S7170559-8",NA
DO-20-1038,G23,G23W1,G23W1D1,Tuesday,4106,4106,20,2L,other,Dead,5/31/16,9/12/17,Found Dead (FD),469,TRUE,"2LEN
Found Dead- no apparent cause
1/17/2017 cloudy R eye",FALSE
DO-40-2110,G26,G26W1,G26W1D2,Thursday,5841,5841,40,2L,other,Dead,3/21/17,9/7/17,Found Dead (FD),170,TRUE,2L,TRUE
DO-2D-4005,G22,G22W1,G22W1D2,Monday,3312,3312,2D,2R,other,Dead,2/9/16,9/6/17,Euthanized Sick (ES),575,TRUE,"2REN
No right eye-10/17/2016
cold, lethargic, unresponsive to touch, ruffled fur 9/6/17- euthanized",TRUE
DO-40-2004,G22,G22W1,G22W1D1,Monday,3302,3302,40,B,other,Dead,2/9/16,9/5/17,Found Dead (FD),574,TRUE,"BEN
No Left Eye-10/17/2016
small, frail, prominent back bone 8/14/17
only skull cap left for remains- No tail",TRUE
DO-20-1019,G22,G22W2,G22W2D1,Monday,3391,3391,20,L,other,Dead,3/1/16,8/14/17,Found Dead (FD),531,TRUE,"LEN, 8/14/2017
",TRUE
DO-2D-4088,G24,G24W2,G24W2D2,Wednesday,5095,5095,2D,3L,other,Dead,10/11/16,8/14/17,Failed to Recover (FTR),307,TRUE,"S7171503
labored breathing, low body temp, BCS 2
8/1/2017 
Failed to recover during PIXI testing",FALSE
DO-1D-3088,G24,G24W2,G24W2D2,Wednesday,5093,5093,1D,3L,other,Dead,10/4/16,8/10/17,Found Dead (FD),310,TRUE,S7170558-8,NA
DO-1D-3008,G22,G22W1,G22W1D2,Monday,3308,3308,1D,3L,black,Dead,2/9/16,8/8/17,Found Dead (FD),546,TRUE,"Found Dead-no apparent cause. Head was missing,sub-dermal lipoma 1/17/17 
",FALSE
DO-20-1052,G23,G23W2,G23W2D1,Tuesday,4335,4335,20,B,other,Dead,6/21/16,8/8/17,Found Dead (FD),413,TRUE,"Case #12-moderate derm on neck-4/4/17-8/8/17(DIT)
Mouse found dead in Promethion",FALSE
DO-2D-4044,G23,G23W1,G23W1D2,Tuesday,4115,4115,2D,B,other,Dead,5/31/16,8/2/17,Accidental Death (AD),428,FALSE,BEN,FALSE
DO-1D-3081,G24,G24W2,G24W2D2,Wednesday,5093,5093,1D,N,white,Dead,10/4/16,7/26/17,Found Dead (FD),295,TRUE,"N
S7170558-8
found dead no apparent cause
",TRUE
DO-1D-3067,G24,G24W1,G24W1D2,Wednesday,4976,4976,1D,L,other,Dead,9/20/16,7/20/17,Found Dead (FD),303,TRUE,LEN,FALSE
DO-20-1095,G24,G24W2,G24W2D1,Wednesday,5082,5082,20,3R,black,Dead,10/4/16,7/18/17,Found Dead (FD),287,TRUE,"3R
S7170559-8
found dead- no apparent cause",FALSE
